batter_id,batter,comp_1,sim_1,comp_2,sim_2,comp_3,sim_3
d1c7dd6d,MJ Ross,Yasim Murtaza,83.3,Mohammad Ashraful,83.0,L Canessane,83.0
d1c94b25,CK Langeveldt,A Zampa,91.9,Abdur Razzak,90.9,CA Young,90.6
d1d83db3,T Gwandu,CA Young,90.3,A Zampa,85.1,Bilal Khan,83.1
d1d8b6a2,S Kollery,S Foster,87.3,AP Rajeevan,79.9,Faisal Mubashir,79.8
d1f14716,Yahya Suhail,R Coker,97.1,K Waiswa,89.5,N Chejay,80.8
d207e4fb,S Periyalwar,Anjar Tadarus,68.4,Zain Ahmad,67.9,K Motlanka,63.3
d20e22f7,Atif-Ur-Rehman,Pavandeep Singh,85.1,DL Vettori,79.0,GD Elliott,78.8
d22287a8,KA Bazil,FJ Klaassen,83.9,B Muzarabani,83.0,N Nuntarach,82.8
d24ad3e5,Danish Jasnaik,FJ Klaassen,89.0,V Baskaran,77.9,AG Cremer,72.8
d26858c0,HB Kayondo,KS Williamson,94.0,Anshuman Rath,93.9,Mahmudullah,92.5
d278b70b,C Pyle,SW Billings,88.8,N Pooran,85.8,GH Dockrell,85.1
d285acaf,CE McConchie,RR Pant,84.2,CK Kapugedera,79.4,G Stewart,79.3
d2a6c0e6,EJG Morgan,AK Markram,97.3,GD Phillips,97.1,RP Burl,96.6
d2a989fc,DS Kulkarni,AU Rashid,83.0,DL Vettori,80.8,GD Elliott,79.6
d2ac882a,W Dlamini,Abdur Razzak,84.2,CA Young,83.4,FJ Klaassen,81.5
d2babdd5,E Chigumbura,MD Shanaka,88.7,DM Nakrani,86.8,GJ Bailey,86.7
d2c2b2d5,SR Tendulkar,I Kaia,64.9,JT Smuts,62.3,MD Gunathilaka,56.7
d2d15439,Aayan Afzal Khan,LN Oluoch,76.8,P Aho,73.1,CN Greaves,71.3
d2d4bb0a,TR Birt,Shakeel Ahmed,70.3,Khushdil Shah,62.7,AC Agar,61.0
d2e67105,Pargat Singh,MD Patel,85.1,MA Jones,82.6,Younis Khan,77.8
d2ebebbe,Kazim Somani,MJ Clarke,78.6,HV Mandhyan,74.7,R Baaleri,73.6
d2ec068c,Fitri Sham,Anwar Arudin,78.1,Abbas Afridi,74.0,Umar Gul,71.0
d2fcce2f,HMRKB Herath,AU Rashid,86.9,B Kumar,82.5,C Kyewuta,74.0
d300d274,Saim Hussain,BB McCullum,99.0,RD Gaikwad,97.7,JC Buttler,96.1
d3016d75,P Taylor,Mehran Khan,65.4,FJ Klaassen,57.8,Yusuf Ebrahim,56.7
d35a520a,Omar Hayat,Imad Wasim,77.3,SP Narine,76.6,HA Chohan,75.5
d3611e29,EF Faalupega,Abdur Razzak,87.8,Bilal Khan,86.0,B Muzarabani,83.3
d365d463,Nurul Hasan,Aizaz Khan,85.4,BJ Haddin,80.5,ZE Green,75.9
d376bbaa,Adnan Ilyas,S Foster,86.0,Hisham Sheikh,82.8,J Barker,81.4
d3851cd8,Ehsan Khan,SR Thompson,82.8,SCJ Broad,82.0,JP Faulkner,81.6
d3868bd0,JH Davey,R Ashwin,88.8,RA Jadeja,83.9,Ehsan Khan,83.6
d3893060,FJ Mpegna,N Nuntarach,76.3,D Wheatley,72.6,AN Toube,71.7
d3a1c63d,T de Zorzi,HS Gericke,90.5,Shahid Afridi,87.4,Shamim Hossain,84.0
d3a3e82d,AB Barath,A McAuley,70.5,O Manishimwe,66.2,SJ Myburgh,64.5
d3b1d991,Mukhtar Ghulami,Imran Anwar,80.7,Kamran Khan,80.4,AA Obanda,80.3
d3bdc89c,C Potgieter,J Charles,86.1,ST Jayasuriya,85.3,Q de Kock,82.1
d3d096f5,DGAPD Wiswi,V Ganesan,65.0,TS Fray,59.2,ASF Sirah,58.7
d3e83eef,F Mutizwa,Sufyan Mehmood,74.4,Shahil Momin,70.6,HV Mandhyan,69.9
d3eedb51,I Mugisha,Mashrafe Mortaza,79.7,S Veerapathiran,78.5,Abbas Afridi,76.9
d3fcb126,E Hasahya,BM Scholtz,64.0,A Shukla,57.4,Saeed Ajmal,49.7
d405c0d5,AM Hardie,MH Cross,88.3,SPD Smith,85.6,DJ Mitchell,84.3
d406e303,D Johnson,HR Walsh,72.2,R Ngarava,68.0,G Sesay,66.0
d42de283,Vivek Dixit,B Muzarabani,83.3,S Yeshi,83.1,Abdur Razzak,81.6
d43f2b7a,JF Bangura,AJ Jabiri,79.1,Abdur Razzak,76.9,V Baskaran,76.6
d465c6d7,C Wright,S Rungrueang,93.8,T Taylor,83.8,H Lin Aung,81.7
d482c8b8,Musawar Shah,AU Rashid,85.4,SW Poynter,81.4,DL Vettori,80.7
d4aa2ddb,R Sheshadri,R Ngarava,81.8,C Karunaratne,65.6,SF Tiai,64.2
d4aa6a65,S Rengarajan,CA Soper,77.4,Sufyan Mehmood,70.8,B Balala,68.4
d4bebd88,Rahat Kazi,Muhammad Wafiq,86.5,AF Milne,83.8,K Piet,79.7
d4e70d7c,Kapil Kumar,AK Mohan,80.4,Thuya Aung,72.0,Ali Masood,69.1
d4f2a7b0,Toqeer Ahmad,A Shukla,85.5,FJ Klaassen,82.8,Abdul Majid Abbasi,82.0
d504bc4c,C Brown,Mahmud Jasat,69.5,J Jemison,66.9,AN Toube,66.6
d516a95f,NSK Mehta,B Muzarabani,82.1,AG Cremer,80.6,AN Toube,78.9
d52b13a6,Abdul Shakoor,S Foster,94.7,Hisham Sheikh,89.1,GC Wilson,83.7
d52b13a6,Abdul Shakoor (2),Vinay Ravi,80.5,PM Seelaar,79.3,M Syahadat Ramli,73.5
d54397b8,Muhammad Babar,KR Mayers,90.9,Sarfaraz Ali,89.8,V Ravindran,88.4
d55474ac,AK Mohan,JO Adedeji,78.0,NG Collins,77.7,S Bau,76.0
d5966b42,RM Magare,HV Mandhyan,71.7,Mohamed Rishwan,70.0,A McAuley,67.1
d5ae21a2,KD Shah,O Manishimwe,75.0,O Olaleye,72.8,K Motlanka,71.7
d5b52676,Idrees Ul Haque,RN Patel,85.3,A Balbirnie,83.4,PR Stirling,82.9
d5bbb6a2,J Anderson,AG Cremer,79.3,Ibrahim Rizan,78.8,G Bakiweyem,72.9
d5c38041,Samiullah Rahmani,Mohammad Haris,91.4,MM Baig,86.7,Shahid Afridi,85.6
d5ca4759,Zou Kui,AJ Jabiri,84.0,V Baskaran,83.3,B Muzarabani,81.9
d5dea4e7,LG Moras,AG Cremer,82.3,A Zampa,78.2,Abdur Razzak,77.4
d5e5f96b,D Sheeli,KR Mayers,81.8,Sarfaraz Ali,80.2,Abbas Afridi,78.6
d5f3b5e1,D Ganga,AK Mohan,80.0,Irfan Hafejee,77.3,V Vijh,72.2
d5f4f4e4,KO Altamirano,B Muzarabani,89.9,S Yeshi,82.7,S Rungrueang,79.3
d5f96736,DPS Tyagi,HER Tyler,79.6,RW Chakabva,74.1,FA Allen,69.2
d613f046,M Whelan,AS Joseph,77.4,KMDN Kulasekara,74.2,C Karunaratne,68.2
d617f2bf,Hardeep Singh,FA Allen,86.7,V Sehwag,75.3,Mohammad Naveed,75.2
d62f04f5,M Ozturk,Kim Daeyeon,83.3,AJ Jabiri,82.6,Khin Aye,82.0
d666d3a8,BA Parchment,Sarfaraz Ali,88.3,CV Anto,84.9,P Useni,84.6
d67d5f00,DA Miller,DS Airee,95.6,HH Pandya,95.4,EJG Morgan,95.4
d68e7f48,R Rampaul,FJ Klaassen,85.6,V Baskaran,84.7,Abdur Razzak,82.1
d68f4aa1,AJ Michael,S Foster,83.3,Hisham Sheikh,81.3,Sufyan Mehmood,80.4
d6a2f3a5,A Magdalenic,N Nuntarach,87.8,D Wheatley,83.3,V Baskaran,83.1
d6ac6545,Nadif Chowdhury,C Bah,69.1,E Sebareme,66.1,R Sakurano-Thomas,65.9
d6b4e3e2,KJ Patel,AJ Jabiri,80.8,Abdur Razzak,79.0,Bilal Khan,73.3
d701081f,JH Mensah,Shahid Afridi,80.3,P Useni,79.1,SP Narine,75.5
d7074ddc,Zaker Taqawi,Mohamed Azzam,86.0,RDB Ahir,83.1,B Balala,79.8
d7265622,G Manan,Anwar Arudin,81.9,PJ Cummins,80.2,Sarfaraz Ali,77.9
d73891ad,PK Mohanarangam,D Gumyusenge,81.7,P Suanchuai,71.2,KK Lin Thu,71.1
d754fde8,Zaheer Ibrahim,Z Bimenyimana,84.0,R Ngarava,68.9,C Karunaratne,68.4
d76ab352,Jaspreet Singh,Washeem Abbas,83.9,MA Starc,79.7,Haris Rauf,76.6
d7725664,RA Reifer,LD Chandimal,82.0,TC Bruce,80.5,ZM Tribe,79.5
d77ddc9f,JQK Moala,AG Cremer,90.2,Abdur Razzak,87.0,PVD Chameera,83.0
d77ecd14,B Fitchet,TP Visee,72.1,M Coetzee,69.1,Rizwan Cheema,67.7
d792374d,KK Dobell,A Shukla,89.9,FJ Klaassen,88.7,Abdur Razzak,83.9
d7acab5d,J Bangura,Ahmad Ramdoni,81.0,Gaurav Tiwari,80.6,OH Agbomadzie,79.2
d7af6207,S Kamate,AN Toube,87.9,N Nuntarach,80.6,P Suanchuai,78.9
d7b3a420,Jaskaran Singh,Sompal Kami,84.3,Delawar Khan,81.5,Mirza Ahsan,80.2
d7bfcc0b,Mehran Khan,E Niyomugabo,65.2,Nasum Ahmed,64.9,SC Getkate,64.5
d7c6af50,DL Vettori,GD Elliott,82.8,Ehsan Khan,78.0,AR Patel,77.3
d7e51f87,GM Muthui,K Piet,77.7,Bilal Khan,76.9,CA Young,76.2
d7f1fe76,S Tobgay,S Foster,83.5,Thuya Aung,78.8,Shahil Momin,75.1
d816fc1c,JJ Huo,AGS Gous,92.2,Meet Bhavsar,90.6,Shayan Jahangir,90.4
d84a2d8e,DJ Reekers,Sohaib Maqsood,89.1,XM Marshall,87.9,B Bhandari,85.8
d85d52c2,M Dixit,WP Masakadza,78.6,KMDN Kulasekara,74.1,AS Joseph,67.3
d8699ab7,ML Hayden,K Kadowaki-Fleming,96.0,DA Warner,95.9,YBK Jaiswal,95.8
d88f9163,ST Yalimaiwai,FJ Klaassen,84.8,A Shukla,78.6,Abdul Majid Abbasi,76.5
d8976cb7,DG Blampied,Zeerak Chughtai,81.2,D Parashar,79.9,B Kumar,79.3
d8bee9a1,J Shaju,A Zampa,90.0,Abdur Razzak,88.6,AG Cremer,85.5
d8dccff5,JP Kaltapau,W Niyitanga,85.7,IK Gamantika,84.5,K Nassoro,83.1
d8e48e1b,MFI Assuncao,Tenjin Rabgey,85.3,AA Onikoyi,82.6,Hassan Rasheed,81.4
d8e79af0,AC Botha,D Ajekun,81.5,XM Marshall,73.9,A Turay,71.3
d9273ee7,MP Stoinis,HC Brook,94.0,EJG Morgan,94.0,DA Miller,93.3
d92d4f5e,Choudhry Md Imran,AG Cremer,86.4,B Muzarabani,81.8,Jaswinder Singh,78.5
d92fb332,A Razmilic,S Yeshi,89.0,B Muzarabani,87.9,Kim Daeyeon,76.3
d953bf92,A Kirschbaum,Sulaimon Runsewe,82.7,A Venkatesh,82.7,VB Chikkannaiah,79.3
d953ed6a,B Zuiderent,Faisal Mubashir,89.8,Azyan Farhath,87.7,CS MacLeod,87.4
d96165b5,D Myers,Muhammad Umar,88.1,VP Thamotharam,87.9,RL Chase,87.5
d981a1de,J Jojo,HA Chohan,90.0,J Botha,81.6,Ehsan Khan,75.0
d996ba33,J Kila,Rafiullah,65.1,PF Gallagher,63.9,HER Tyler,61.8
d99cc23a,T van der Gugten,P Useni,88.0,CV Anto,87.0,Ibrahim Rahimi,86.5
d99de998,ZB Lion-Cachet,SR Thompson,86.4,SC Getkate,83.0,Imad Wasim,77.4
d9a634ef,Sunil,LPC Silva,59.0,Ijaz Hussain,52.6,F Akankwasa,51.5
d9a7ca8e,T Chopel,B Muzarabani,89.7,AN Toube,79.4,N Nuntarach,75.5
d9cdf81e,GY Prastama,B Kumar,85.6,Pavandeep Singh,78.1,CA Young,78.0
da09ca26,Breeze Ahir,Pyae Phyo Wai,87.6,D Ajekun,82.6,S Desungnoen,69.4
da1f80f8,LJ Barker,B Balala,68.4,HV Mandhyan,65.1,Ibrahim Rizan,64.0
da21531c,Waqar Khan,E Niyomugabo,60.9,S Conteh,60.3,Devender Singh,59.5
da39f141,S Sengupta,BM Scholtz,78.9,AU Rashid,73.0,SW Poynter,70.0
da3b91fd,Imran Khan,AU Rashid,79.1,B Kumar,78.1,N Senamontree,72.4
da4a1e46,M Spoors,A Dizija,78.8,Babar Azam,75.7,LA Dunbar,75.2
da738783,FN Walsh,FJ Klaassen,82.0,B Kumar,81.4,CA Young,80.3
dab18aa5,DL Brangman,CN Kakuru,69.8,A Halbhavi,69.3,P Thongsa,66.2
dabbd0ae,B Fernando,K Piet,74.0,SM Sharif,73.1,Bilal Khan,72.3
dacf556b,D Ramani,Abdur Razzak,85.2,B Muzarabani,84.1,K Piet,83.1
dad64776,MV Matsau,Abdur Razzak,82.6,PVD Chameera,81.6,B Muzarabani,81.2
dadb9703,B Mavuta,SM Sharif,73.7,DG Blampied,68.0,B Kumar,67.7
dadbdb68,JA Duffy,C Kyewuta,84.2,Ehsan Khan,79.3,DL Vettori,75.7
dae28050,Sahel Zadran,Mohammad Naveed,87.3,Khalid Ahmadi,86.2,Shaheen Shah Afridi,78.1
db1bf9c2,RN Patel,H Carlyon,86.3,Idrees Ul Haque,85.3,PR Stirling,83.6
db218528,GC Galanis,Ainool Hafizs,69.1,PWH de Silva,66.5,JP Faulkner,65.2
db51b9a0,Ali Raza,Imran Nazir,82.9,FA Allen,76.9,DM Gondaria,74.5
db571b24,BS Stephenson,Mohammad Naveed,80.9,PW Borren,78.4,L Siaka,76.4
db584dad,CH Gayle,JJ Roy,96.8,YBK Jaiswal,96.1,RG Sharma,93.4
db767b89,TL Best,CV Anto,91.4,P Useni,90.0,Rafiullah,87.8
db95ddeb,Sarfaraz Ali,Saim Ayub,90.3,II Selemani,89.5,Lokesh Bam,89.5
dba54d8e,JA Burrows,AN Toube,75.1,K Irakoze,64.9,E Niyomugabo,64.5
dbaaad11,Rizwan Zahoor,SW Poynter,75.6,JP Faulkner,71.5,Ijaz Hussain,69.6
dbe50b21,HH Pandya,DA Miller,95.4,EJG Morgan,95.2,HC Brook,94.9
dbfb8218,DT Tiripano,Khushdil Shah,83.4,S Foster,77.5,CPPM Sadun,77.0
dbfbaba1,S Kimura,C Kyewuta,81.0,Ainool Hafizs,71.5,M Taniyama,69.4
dc1dd6c4,Ijaz Hussain,Ainool Hafizs,80.0,AU Rashid,77.2,Haris Rauf,76.6
dc2abe5e,Ahsan Ali,A McAuley,83.5,Divyendra Singh,74.3,Abhijeet Ahuja,72.0
dc36a6a5,AN Kervezee,Mohammad Naim,90.8,Rameez Shahzad,85.5,Azyan Farhath,84.9
dc39e9ab,Mandeep Singh,Hisham Sheikh,84.3,S Foster,82.9,Sufyan Mehmood,80.9
dc53a969,Muhammet Kursat,Abdur Razzak,87.8,B Muzarabani,81.6,WJ Cope,80.6
dc60abdc,Rizwan Haider,TG Southee,79.8,SP Narine,76.8,FA Allen,76.5
dc650363,FE Carava,AJ Jabiri,88.3,D Jakiel,83.3,N Nuntarach,82.7
dc9135c6,S Srikanth,FA Allen,76.9,Sohaib Maqsood,73.3,Mohammad Ashraful,70.9
dca8273d,Zubaidi Zulkifle,II Selemani,92.1,AA Obanda,88.1,Sarfaraz Ali,87.0
dcbea954,Aasif Sheikh,AD Hales,93.7,T Bharaj,93.6,Khizer Ahmed,93.2
dcc76384,IC Simao,B Muzarabani,89.2,S Yeshi,85.0,Abdur Razzak,83.5
dccb802c,Faisal Raza,Mushfiqur Rahim,68.2,Ali Nayyer,66.4,SSM Stanislaus,62.0
dcce6f09,DA Warner,Waseem Muhammad,98.3,BJ Bennett,96.9,Sahibzada Farhan,96.7
dcdb87f2,Bilal Khan,CA Young,92.2,A Zampa,91.3,Abdur Razzak,90.0
dcdc9b49,Basharat Hussain,Abdur Razzak,92.3,Bilal Khan,86.3,M Theekshana,83.6
dce01d1e,Zahid Abbas,CA Soper,79.0,B Kumar,74.2,Ibrahim Hassan,67.2
dce2019b,F Behardien,MS Dhoni,92.3,MK Pandey,91.4,DJ Mitchell,89.6
dd09ff8e,B Lee,AR Cusack,77.9,Usman Najeeb,74.3,L Ronchi,73.1
dd14abf5,R Sakurano-Thomas,P Thongsa,77.9,AM Kimote,77.2,AA Rahayu,72.9
dd26ae6e,Marcelle Hanekom,A McAuley,78.6,KH Prajapati,66.4,DR Patankar,66.2
dd340ef9,VS Wategaonkar,Hisham Sheikh,85.4,S Foster,80.2,J Barker,74.0
dd37da14,UWMBCA Welegedara,AU Rashid,83.8,B Kumar,82.1,Pavandeep Singh,74.7
dd468277,N M'shangwe,K Rabada,60.4,A Shukla,58.8,S Yeshi,53.8
dd572696,Haider Ali,Nasum Ahmed,87.4,AU Rashid,86.5,B Kumar,79.5
dd5a9067,V Baskaran,AG Cremer,86.8,B Balala,85.2,Abdur Razzak,83.6
dd7dd27a,S Godara,Rafiullah,78.0,Mashrafe Mortaza,73.3,Umar Adam,72.4
dd968a7b,Naveena Shetty,RW Chakabva,80.9,PF Gallagher,72.7,HER Tyler,72.0
dd98b22f,Munim Shahriar,Bilal Khan,79.9,A Zampa,78.2,CA Young,76.7
ddb41291,L Sreekumar,S Yeshi,83.7,B Muzarabani,81.6,Abdur Razzak,78.9
ddc0828d,A Flintoff,SW Poynter,89.7,Imad Wasim,88.5,JP Faulkner,88.3
ddc2613d,Sachin Ganpat Shinde,D Jakiel,77.5,N Tanner,75.7,AJ Jabiri,73.5
ddc7e056,P Buccimazza,Abdur Razzak,84.4,N Nuntarach,79.5,PVD Chameera,79.2
ddcb8503,Asif Iqbal,A Turay,79.5,Pyae Phyo Wai,76.9,TS Fray,74.8
de063a39,LD Madushanka,D Jakiel,82.9,R Hekure,81.2,V Baskaran,79.1
de0a3209,Mominul Haque,Muslim Yar,83.7,S Prasanna,78.4,Imran Ameer,77.0
de3acffe,AJ McKay,B Muzarabani,90.1,S Yeshi,84.7,S Rungrueang,78.9
de3d549a,AM Fernando,C Kyewuta,61.1,Saeed Ajmal,58.3,SW Poynter,57.7
de6ad58b,P Pustoslemsek,Shakeel Ahmed,76.2,AC Agar,74.7,Yves Cyusa,69.2
de6b3760,Festus Benn,Mahmud Jasat,77.4,O Manishimwe,73.5,RB Patel,70.6
de72e7c9,A Mucyodusenge,B Muzarabani,84.5,AJ Jabiri,83.5,K Piet,82.2
de7d833e,D Madushanka,B Muzarabani,93.2,Abdur Razzak,83.1,S Yeshi,82.3
de896b79,DF Jacobs,AJ Jabiri,88.0,Khin Aye,74.5,Mohamed Rishwan,70.9
deb4469d,AT Chuvale,Bilal Khan,82.5,K Piet,78.9,Abdur Razzak,77.3
dec8e038,J Theron,Saad Bin Zafar,72.4,R Ashwin,68.9,GD Elliott,68.4
ded9240e,PJ Cummins,Sayed Monib,84.3,P Murungi,78.1,MJ Santner,77.4
ded9ff1e,JNT Seales,S Yeshi,78.9,B Muzarabani,64.9,K Rabada,61.2
dee70255,J Lassayo,FJ Klaassen,89.2,Abdur Razzak,87.6,PVD Chameera,85.0
deef8879,Ali Nawaz,Rafiullah,76.7,HER Tyler,76.1,JO Holder,74.7
defd49f6,AK Mandal,Ibrahim Rizan,69.6,T Taylor,66.2,G Bakiweyem,65.4
df064e1a,Ravi Bishnoi,Haris Rauf,76.2,BM Scholtz,70.1,Washeem Abbas,67.6
df08c69e,KM Dabengwa,Rafiullah,74.8,Sayed Monib,73.7,Shaheen Shah Afridi,69.7
df1b4c8f,A Halbhavi,DL Brangman,69.3,D Klein,59.8,CN Kakuru,58.4
df1f2f29,Fiaz Ahmed,Saim Hussain,95.6,BB McCullum,95.2,MG Erasmus,94.1
df3438ae,TW Samuels,Abdur Razzak,87.0,K Piet,85.9,Bilal Khan,84.9
df3947f4,Muhammad Murad,WIA Fernando,72.6,Abdur Razzak,68.5,WJ Cope,68.0
df49ae91,Muzammil Shahzad,Abdur Razzak,86.8,B Muzarabani,85.9,Kim Daeyeon,82.8
df5a6881,DP Conway,V Kohli,96.4,RR Hendricks,93.0,Mohammad Rizwan,93.0
df6534ac,Khalander Mustafa,FA Allen,87.3,V Sehwag,74.9,SP Narine,73.8
dfa6db1a,Vichanath Singh,ROC Dunka,71.3,Yusuf Ebrahim,69.5,P Thongsa,65.5
dfbea4b3,V Jagannivasan,Abdur Razzak,91.4,Bilal Khan,82.2,WJ Cope,82.2
dfc4d8b5,KW Richardson,A Zampa,80.9,AG Cremer,79.0,Jaswinder Singh,77.9
dfcdb11e,LT Bichard,K Piet,85.7,Kim Daeyeon,72.9,FJ Klaassen,72.7
dfe5db8a,PA Raikes,Mohammad Ahnaff,96.4,RR Hendricks,95.5,JM Bairstow,92.3
e00acf74,E Mathew,JR Philippe,77.5,Ainool Hafizs,64.2,AT Carey,62.8
e012ad13,KOA Powell,CN Onwuzulike,79.3,G Bakiweyem,67.3,Divyendra Singh,62.0
e01895bb,DT Johnston,MK Thakur,77.5,Shahzaib Jamil,76.5,D Ferreira,76.2
e01aafc1,AN Petersen,CA Soper,75.6,Sufyan Mehmood,58.3,C Sudarsanan,54.1
e01d2dae,Ikbal Hossain,FA Allen,81.7,Taskin Ahmed,73.5,Sohaib Maqsood,72.9
e03b66ec,Mohammad Asif,FA Allen,86.6,SP Narine,75.7,V Sehwag,75.5
e03ca117,K Kato-Stafford,Mohammad Naveed,83.4,FA Allen,77.7,XM Marshall,74.9
e045c165,Rameez Shahzad,Mohammad Naim,88.8,Azyan Farhath,88.2,C Roberts,87.7
e0557f7f,DE Bernard,C Kyewuta,82.4,SW Poynter,82.0,GD Elliott,79.4
e05dd44b,V Shaw,P Suanchuai,73.6,T Tshose,70.6,D Wheatley,64.3
e0672ff4,RR Behera,AJ Jabiri,92.8,D Jakiel,89.6,Khin Aye,88.0
e068d48e,Ahmadullah Shinwari,XM Marshall,76.6,FA Allen,73.5,Dylan Steyn,67.5
e072b9d5,R Pisal,AT Carey,76.7,F Akankwasa,67.3,LPC Silva,65.2
e086735b,Umair Qasim,AF Milne,86.2,GC Murtaza,85.9,Sandeep Goud,83.2
e087956b,BA Stokes,MS Wade,89.7,MS Dhoni,89.4,F Behardien,89.3
e09a869b,S Barnett,Bilal Khan,75.5,Abdur Razzak,71.2,AJ Jabiri,70.9
e0a657ba,P Vailoa,FA Allen,86.5,P Useni,86.4,Shahid Afridi,83.7
e0c5125f,AZ Shah,AJ Jabiri,80.6,Abdur Razzak,80.3,V Baskaran,79.6
e0c9637f,Zahoor Ahmad,AG Cremer,88.6,Ibrahim Rizan,81.0,Jaswinder Singh,77.4
e0f12392,Mohammed Alamgir,NLTC Perera,90.1,Manan Ali,89.5,S Dube,88.4
e0febd97,Arsalan Ahmed,JT Smuts,76.6,Sharjeel Khan,65.4,Idrees Ul Haque,65.1
e112732d,L Denny,JR Philippe,74.7,S Austin,69.9,E Mathew,66.8
e11bf38a,Maqsood Ahmad,S Foster,72.7,Shahil Momin,72.3,Sufyan Mehmood,72.0
e1370b54,WJR Robertson,CA Young,83.8,Bilal Khan,81.8,A Shukla,80.8
e13f8b16,AR Leo,SK Awiah,67.6,S Foster,62.0,Shah Abrar Hussain,55.8
e141fddd,EB Knowles,G Bakiweyem,71.5,A McAuley,71.2,Divyendra Singh,65.6
e1481606,JM Polarouthu,S Vesawkar,83.6,Hisham Sheikh,82.9,Milind Kumar,80.1
e1592949,KS Leverock,AS Samra,94.2,Mohammad Ihsan,93.9,Abhishek Sharma,93.1
e15c6692,M Malle,P Suanchuai,89.5,N Nuntarach,88.4,AJ Jabiri,88.4
e1631e47,M Khojbariya,WJ Cope,76.9,D Nikolov,73.8,GP Meade,70.5
e16e7347,CG Williams,L Bruce,89.5,AR Naidoo,89.2,RB Patel,88.1
e174dadd,Mohammad Amir,SW Poynter,81.9,BM Scholtz,78.5,JP Faulkner,77.5
e1779851,R Ramadhasyena,Mohammad Ihsan,95.3,JW Jenner,92.4,Faisal Khan,92.0
e1824e7d,Iqbal Hossain,ND Laegsgaard,93.5,Faisal Khan,93.3,Adil Butt,90.6
e1846e12,T Mpatane,B Muzarabani,87.8,S Yeshi,85.9,Abdur Razzak,82.1
e186f49c,Mashrafe Mortaza,Rafiullah,83.9,S Prasanna,80.5,FA Allen,79.2
e1891e00,BV Sears,CA Young,88.9,A Zampa,87.0,AU Rashid,79.7
e18e9598,S Vasilakis,WP Masakadza,76.7,R Ngarava,69.7,KS Bagabena,63.1
e191bf68,Rameez Raja (2),Sufyan Mehmood,82.3,S Foster,80.3,HV Mandhyan,77.9
e1b9f3a9,BJ Dwarshuis,B Kumar,83.8,CA Young,77.4,CA Soper,75.1
e1bd3e2e,Kaung Htet Kyaw,FJ Klaassen,73.0,N Nuntarach,65.1,C Pengkumta,61.3
e1c92333,G Chaturvedi,KH Prajapati,64.9,R Lutaaya,64.7,SJ Myburgh,60.7
e1d1b294,HH Gibbs,Parvez Hossain Emon,75.1,WG Jacks,74.2,CN Ackermann,74.2
e1fe58ad,S Chilemanya,DL Brangman,72.4,A Reyes,65.3,A Halbhavi,64.8
e204b898,Syed Maisam Ali,R Ashwin,82.9,Saad Bin Zafar,82.3,RA Jadeja,79.5
e205ce8b,FL Patel,JT Smuts,80.0,Mashrafe Mortaza,75.0,Y Saranonnakkun,71.4
e214be36,Alfredo Puentes,G Bakiweyem,77.9,Ibrahim Rizan,71.3,A McAuley,62.6
e21bc7f3,RD Berrington,GD Phillips,97.9,MG Erasmus,97.5,F du Plessis,96.0
e21ef7ec,Ronald Ebanks,Abdur Razzak,90.2,B Muzarabani,86.5,Bilal Khan,85.6
e237b28c,Mohammad Yousuf,XM Marshall,86.0,Mehedi Hasan Miraz,85.5,Agha Salman,83.9
e23da78c,NK Aneesh Kumar,J Overton,83.0,WP Masakadza,82.3,KS Bagabena,78.0
e258a603,N Dutta,DJG Sammy,90.3,NLTC Perera,89.7,D Doyle-Calle,89.1
e27cff77,A Khan,F Akankwasa,77.9,G Bakiweyem,76.8,Ainool Hafizs,76.0
e28327c6,H Pragji,HA Jackson,82.9,AJ Jabiri,80.6,Sufyan Mehmood,79.9
e28bb0b9,DO Leicher,J Barker,71.5,S Foster,70.2,CA Soper,67.4
e29e9c12,Shakeel Ahmed,GC Murtaza,78.6,AS Joseph,74.9,Umair Qasim,74.8
e2abcf16,Niv Nagavkar,CN Onwuzulike,83.4,Mehedi Hasan Miraz,83.3,HDRL Thirimanne,75.2
e2b86f12,Shan Siddiqui,K Irakoze,58.5,C Hinze,57.2,E Niyomugabo,56.7
e2c882d1,AN Lascu,SR Mukkamalla,94.9,G Mckeon,94.0,Waseem Muhammad,93.8
e2d1822f,AUKDS Kalugala,R Lutaaya,89.1,Idrees Ul Haque,83.7,H Carlyon,83.5
e2ee90d9,MA Aponso,B Muzarabani,92.3,S Yeshi,81.2,Abdur Razzak,79.2
e2f7d34b,Muhammad Naeem,RK Paudel,89.8,Nizakat Khan,88.7,LRPL Taylor,88.4
e3386c8a,K Bhurtel,Sahibzada Farhan,95.6,AD Hales,95.1,MP O'Dowd,95.1
e33a357d,Niaz Ali,Anwar Arudin,71.3,Fitri Sham,67.0,Umar Gul,66.8
e342e5fb,CR Brathwaite,JA Fitzgerald,86.7,Aminuddin Ramly,86.3,P Murungi,83.4
e343abe9,NS Poonia,S Foster,89.5,Hisham Sheikh,83.0,Shahil Momin,80.9
e345bcdc,Mohammad Waheed,NN Odhiambo,69.5,R Lutaaya,68.2,XM Marshall,66.4
e3540b8c,DS Bajwa,Tanzid Hasan,92.4,GA Priandana,91.2,Sami Sohail,90.3
e38bce7a,MG Bracewell,PD Collingwood,86.7,Janak Prakash,85.2,WG Jacks,85.1
e38e240a,NT Rajendran,SP Narine,75.4,ASF Sirah,68.0,MG Johnson,66.8
